News ID,Quote,Source Name,Source ID,Target ID,Target Name,Ann1,Ann2,Ann3,Ann4,Agreement,
cyprus-mail-7a608161f4c9db9e63ae5fafcd50a70c,"So bearing that in mind, and bearing in mind the political implications, particularly throughout the European Union, of that, the parties find operating as they do to be a more diplomatic and successful way to operate, that's all. I think that is sort of understandable, if I can put it that way,",Downer,116,10101,European Union,,,,,TRUE,
TheScotsman-3650f96b46caa2442c69cc79c2e92e13,Today I issue a call that responsibility must also fall on the European Union.,Gallagher,75690,10101,European Union,,,,,TRUE,
di-ve-9c9418ccede1f7ef2a88cc2c1f60459f,"Since June 2003, the European Union only allows imports of chilli products which have been tested and are certified to be free from contamination by the Sudan 1 dye. In addition, Member States are obliged to carry out surveillance of the products on the market. This system has proved its worth as since its introduction, several hundred contaminated products have been found on the market or at our borders, and have been recalled and destroyed.",Markos Kyprianou,9083,10101,European Union,,,,,TRUE,
dg-comm-en-1a26e950d2473163845e557f3fbe787a,"High-quality, attractive translator training curricula provided by universities throughout the European Union contribute to a secure supply of skilled professionals not only for the Commission and the EU institutions, but for all translation markets",Leonard Orban,70852,10101,European Union,,,,,TRUE,
earthtimes-69fd9012ae37d55ecef40864fe7d20d2,"Given the fact that we called for closure of Guantanamo, there's a compelling logic to be responsive to the situation and to see what way we can help, within the context of the European Union as well,",Martin,729,10101,European Union,,,,,TRUE,
AfghanistanSun-122bf3a9c6d3d4c607ad039b7028e8e6,"The European Union of course rejects each act of violence and if a new chef d'etat is established by pure force, military force, or against the constitution, that is not somebody we consider.",Karel Schwarzenberg,154246,10101,European Union,,,,,TRUE,
b92net_en-3fa61ee876f332936827befac160534d,"This money will be secured through international financial institutions, commercial banks and the European Union,",Cvetkovi?,845166,10101,European Union,,,,,TRUE,
peopledaily-6d14076aad3968fff10d978c5e6612a1,"The perspective for all the countries of the Western Balkans to be part of the European Union is open. Nobody has changed that policy,",Solana,62,10101,European Union,,,,,TRUE,
earthtimes-48459974818cd7ee282543f0efe1e2ba,"The decision is most welcome as it not only enables us to build an interconnection with Sweden which is important for all Lithuanian energy consumers but also testifies to the feeling of solidarity that the European Union showed again,",Kubilius,73972,10101,European Union,POS,,,,FALSE,
kuwaittimes-7cce5cdde6cd5f5c2c3c5c110ff8ddde,"&gt;World War II. Diplomats said that the leaders had reached the agreement on the second day of a two-day summit in Brussels, aimed at forming a common position on tackling the economic and financial crisis. I expect the European Union to say to all its partners, whether in eastern or southeastern Europe ... that they can rely on the European Union,",Werner Faymann,276440,10101,European Union,POS,,,,FALSE,
NewsJang-en-e3a768ba7032e826b329cd0f3e38cecb,"whatever is necessary to restore jobs and growth. I think you will find that that is the spirit of every country, that is the spirit of the European Union,",Brown,36,10101,European Union,POS,,,,FALSE,
javno-en-dd1c03317dfab7b2e30dcccef6e1e42e,"The European Union is based on the deep partnership between France and Serbia. Two countries and two peoples who were at battle for ages, and are now a foundation of the European Union",Sanader,2509,10101,European Union,POS,,,,FALSE,
xinhuanet_en-8cc0baed56f2ec8ffb659fe661ab8b20,"The cost of trading and transport in the region is currently much higher than the rest of the world -- transport costs in Southern Africa are 73 percent higher than in the European Union and United States,",Kaberuka,94104,10101,European Union,,,,,TRUE,
itartass_en-67f996133b312bf058161569f42ea6f5,"We are to be a reliable bridge between the European Union and Russia, because we are very much interested in the implementation of the pipeline system upgrade project,",Yanukovich,4845,10101,European Union,,,,,TRUE,
alertnet-721a5d88673bd872cb196f62b8421cdb,"By extending this facility to Pakistan, the European Union would be helping itself also,",Aslam,253375,10101,European Union,,,,,TRUE,
dailytimesPK-acd5d49e096df068c42185eafbd5bae2,"By extending this facility to Pakistan, the European Union would be helping itself also,",Aslam,253375,10101,European Union,,,,,TRUE,
xinhuanet_en-31f787930f2785b9368fb2d8527e14b5,"The Western Balkans and Serbia's joining the European Union is a very important strategic point. Recognizing the independence of Kosovo and Metochy might create a precedent that, in its turn, may cause trouble for the future of our area,",Tadic,268,10101,European Union,,,,,TRUE,
AfghanistanSun-bbda97126c263d204ad6e0f560ee3886,"Let me say very clearly that the way the European Union will relate to an [Israeli] government that is not committed to a two-state solution will be very, very different,",Solana,62,10101,European Union,,,,,TRUE,
peopledaily-dd8f85bc92a67696db48df683e225809,"The Western Balkans and Serbia's joining the European Union is a very important strategic point. Recognizing the independence of Kosovo and Metochy might create a precedent that, in its turn, may cause trouble for the future of our area,",Tadic,268,10101,European Union,,,,,TRUE,
kyivpost-f941f1953d3b49d2e98108ceca5c5805,"They are violating all agreements, which say that we should decide on everything together. I think this is a nearsighted policy, and it will not do any good either to the European Union or to Ukraine,",Zubkov,741132,10101,European Union,,,,,TRUE,
jnewswire-a8f50480e442852dc342f01d0a1659c7,"Let me say very clearly that the way the European Union will relate to an [Israeli] government that is not committed to a two-state solution will be very, very different,",Solana,62,10101,European Union,,,,,TRUE,
kyivpost-34cc27ae2719e7e76bc584b5082f73d2,"I have been hearing from the European Union that the priority is diversification...of routes, supplies, sources. But the declaration...would only enhance the dominant role of Ukraine as a transit country.",Chizhov,82836,10101,European Union,,,,,TRUE,
middle-east-online_en-4a445fa2c02965cfcf4dbe311ac174e9,"If you're any of those six at this point, you don't want to go to the twenty-five countries that make up the European Union, because you may be subject to immediate arrest. What will happen next is this investigation will most likely continue in a very vigorous form,",Ratner,19566,10101,European Union,,,,,TRUE,
javno-en-e2aee5026ba12092f3c8b3108e3dd47e,"We are still a weak country, under political and international pressure, and we had mistakes like the escape of Goran Hadzic, but the problem that the Hague has needs to be sought in the court itself, not in Belgrade",Ljajic,49258,10203,Goran Hadzic,,,,,TRUE,
cnn-e2db37c24b81e40bed005af947e07ecd,"RNC Chairman Michael Steele and elected Republicans are focused on fighting for reform and winning elections. The Democrats' problem is that the American people are growing skeptical of the massive government spending being pushed by congressional leaders like [House Speaker] Nancy Pelosi,",Conant,156394,10749,Michael Steele,,,,,TRUE,
cnn-3993f5325ba8d6ddece731c18b83a845,"RNC Chairman Michael Steele and elected Republicans are focused on fighting for reform and winning elections. The Democrats' problem is that the American people are growing skeptical of the massive government spending being pushed by congressional leaders like [House Speaker] Nancy Pelosi,",Conant,156394,10749,Michael Steele,,,,,TRUE,
cnn-27e47e42780885238336015613d72cda,"RNC Chairman Michael Steele and elected Republicans are focused on fighting for reform and winning elections. The Democrats' problem is that the American people are growing skeptical of the massive government spending being pushed by congressional leaders like [House Speaker] Nancy Pelosi,",Conant,156394,10749,Michael Steele,,,,,TRUE,
tehrantimes-348a565750177595f20d581e26368d0f,"Unilateralism is a fading theory in the modern era, whereas regional organizations like NAM (the Non-Aligned Movement), OIC (the Organization of the Islamic Conference) ECO (the Economic Cooperation Organization) are growing,",Mottaki,73491,10782,Non-Aligned Movement,,,,,TRUE,
peopledaily-4ddb1a75e410ee34400fb1ebea56ca06,"I am honored to have been invited by Prime Minister Xanana Gusmao to open the specialist training wing,",Fitzgibbon,32413,10840,Xanana Gusm?o,POS,,,,FALSE,
24dash-efdf169abb0fb4c39fcf6277b4f51e46,The Conservatives have tried to brush this under the carpet but the official report finds Caroline Spelman was using taxpayers' money to pay for her nanny.,Richard Caborn,1783,11242,Caroline Spelman,NEG,NEG,,,TRUE,
AfghanistanSun-27b4ab4123b2a4baade50f6495bc181f,I am not given the floor in Moscow so why not use some of my resources and knowledge to challenge in another city where they still have the chance of a fair election? People are not happy with the way they are being treated as far as the Olympics are concerned so it won't be easy to put a United Russia stamp on this election.,Lebedev,429361,11336,United Russia,NEG,NEG,,,TRUE,
channel4news-4db9d85b2fca5b91547c9658b47ed87d,It is our hope that Ms Lohan will surrender herself so that this matter can be resolved in a timely manner.,Mark Rosen,216737,11372,Lindsay Lohan,,,,,TRUE,
dailymail-da97ff8d54b7032bcf22f24173b2a185,This breathtaking gaffe by Alan Johnson is another example of Labour's cavalier attitude to taxpayers,Andrew Lansley,1219,11379,Alan Johnson,NEG,NEG,,,TRUE,
independent-ae08d6d8445f0c4afb2bd613095cad46,"If Alan Johnson had intervened a year ago when his Department knew of the Healthcare Commission's urgent concerns about how badly [Stafford] hospital was failing patients, he could have secured the removal of the chief executive and ensured there was no reward for failure.",Lansley,1219,11379,Alan Johnson,NEG,NEG,,,TRUE,
24dash-26ebcf6681c4f9b84e3525c24e733ed5,We have strongly supported in this Government the work of the Citizens Advice Bureaux which is even more important to help people who find themselves in difficulties because of the downturn.,Harriet Harman,2092,11887,Advice Bureau,POS,,,,FALSE,
guardian-43efe1767cf1fa80f79359cdfe8635bd,"After the game I spoke with the captain, Didier Drogba, my brother [Kolo TourÇ] and the coach. Behind this victory was a tragedy and it's difficult because they are Ivory Coast supporters and we know them well,",TourÇ,352181,12305,Didier Drogba,,,,,TRUE,
bbc-8d7a955e244696dd6e47212b096a29ef,Chelsea boss Guus Hiddink has had some great results but sooner or later he'll have to lose.,Ranieri,812,12532,Guus Hiddink,NEG,NEG,,,TRUE,
haaretz-f4bd0d809f797a706cfb801af130337a,"A gathering of friends in the chairman's room at the Defense Ministry is not a legal gathering of the party secretariat, and in any case there is no validity to a decision made at a bizarre gathering in which even the secretary general is not present,",Cabel,173208,12574,Defense Ministry,NEG,NEG,,,TRUE,
haaretz-a6a04062bac4ed28701a4354725f072a,"A gathering of friends in the chairman's room at the Defense Ministry is not a legal gathering of the party secretariat, and in any case there is no validity to a decision made at a bizarre gathering in which even the secretary general is not present,",Cabel,173208,12574,Defense Ministry,NEG,NEG,,,TRUE,
nowlebanon-83cea2b2baf70288cd7eaa2d11f344bc,"as a democratic party, our participation in the elections is based on the May 11 agreement [with Progressive Socialist Party] leader Walid Jumblatt and Hezbollah Secretary General Hassan Nasrallah.",Arslan,186652,12618,Socialist Party,,,,,TRUE,
ipsnews-30ad382786c79c331ff396959e8a0699,"Certain laws made operational during the period of militancy (Armed Forces Special Powers Act, Disturbed Area Act) impinge on fundamental rights of citizens and adversely affect the public. They should be reviewed and revoked.",Hamid Ansari,203873,12680,Armed Forces,NEG,,,,FALSE,
HindustanTimes-3171ca0c1c3de78fa57a6a6e6a4805d4,"when seen with the widening force differential between ours and Indian Armed Forces, it explains to us the emboldened posture and her urge, to find space for a conventional war.",Yousuf Raza Gilani,836211,12680,Armed Forces,,,,,TRUE,
